ReadingID,HomeID,LocalDeviceID,ConditionType,Value,Timestamp
R35737,homeB2015,S16,Windy,-2.02,2015-01-29 09:00:00
R35738,homeB2015,S53,Cloudy,-2.2,2015-01-29 10:00:00
R35739,homeB2015,S32,Sunny,-2.72,2015-01-29 11:00:00
R35740,homeB2015,S36,Rain,-4.14,2015-01-29 12:00:00
R35741,homeB2015,S02,Sunny,-3.54,2015-01-29 13:00:00
R35742,homeB2015,S100,Thunderstorm,4.05,2015-01-29 14:00:00
R35743,homeB2015,S01,Rain,12.27,2015-01-29 15:00:00
R35744,homeB2015,S08,Cloudy,18.9,2015-01-29 16:00:00
R35745,homeB2015,S14,Thunderstorm,25.05,2015-01-29 17:00:00
R35746,homeB2015,S71,Rain,27.64,2015-01-29 18:00:00
R35747,homeB2015,S94,Rain,29.62,2015-01-29 19:00:00
R35748,homeB2015,S05,Windy,30.31,2015-01-29 20:00:00
R35749,homeB2015,S95,Windy,29.83,2015-01-29 21:00:00
R35750,homeB2015,S57,Thunderstorm,29.03,2015-01-29 22:00:00
R35751,homeB2015,S102,Cloudy,28.28,2015-01-29 23:00:00
R35752,homeB2015,S55,Sunny,28.07,2015-01-30 00:00:00
R35753,homeB2015,S17,Windy,28.15,2015-01-30 01:00:00
R35754,homeB2015,S05,Sunny,28.06,2015-01-30 02:00:00
R35755,homeB2015,S17,Thunderstorm,27.59,2015-01-30 03:00:00
R35756,homeB2015,S90,Windy,27.47,2015-01-30 04:00:00
R35757,homeB2015,S95,Cloudy,27.19,2015-01-30 05:00:00
R35758,homeB2015,S38,Sunny,27.16,2015-01-30 06:00:00
R35759,homeB2015,S72,Rain,27.16,2015-01-30 07:00:00
R35760,homeB2015,S02,Cloudy,27.56,2015-01-30 08:00:00
R35761,homeB2015,S70,Rain,27.79,2015-01-30 09:00:00
R35762,homeB2015,S16,Rain,27.8,2015-01-30 10:00:00
R35763,homeB2015,S46,Windy,27.93,2015-01-30 11:00:00
R35764,homeB2015,S57,Thunderstorm,27.91,2015-01-30 12:00:00
R35765,homeB2015,S57,Thunderstorm,28.05,2015-01-30 13:00:00
R35766,homeB2015,S86,Thunderstorm,28.43,2015-01-30 14:00:00
R35767,homeB2015,S98,Windy,29.2,2015-01-30 15:00:00
R35768,homeB2015,S65,Windy,30.19,2015-01-30 16:00:00
R35769,homeB2015,S50,Rain,31.54,2015-01-30 17:00:00
R35770,homeB2015,S31,Cloudy,31.83,2015-01-30 18:00:00
R35771,homeB2015,S58,Cloudy,32.04,2015-01-30 19:00:00
R35772,homeB2015,S24,Thunderstorm,31.09,2015-01-30 20:00:00
R35773,homeB2015,S55,Rain,30.22,2015-01-30 21:00:00
R35774,homeB2015,S19,Rain,28.52,2015-01-30 22:00:00
R35775,homeB2015,S47,Windy,26.83,2015-01-30 23:00:00
R35776,homeB2015,S23,Sunny,24.08,2015-01-31 00:00:00
R35777,homeB2015,S31,Cloudy,21.38,2015-01-31 01:00:00
R35778,homeB2015,S55,Windy,18.94,2015-01-31 02:00:00
R35779,homeB2015,S09,Rain,16.29,2015-01-31 03:00:00
R35780,homeB2015,S100,Cloudy,13.94,2015-01-31 04:00:00
R35781,homeB2015,S04,Windy,12.39,2015-01-31 05:00:00
R35782,homeB2015,S49,Thunderstorm,11.02,2015-01-31 06:00:00
R35783,homeB2015,S98,Cloudy,9.65,2015-01-31 07:00:00
R35784,homeB2015,S53,Thunderstorm,8.56,2015-01-31 08:00:00
R35785,homeB2015,S80,Thunderstorm,7.28,2015-01-31 09:00:00
R35786,homeB2015,S99,Sunny,6.26,2015-01-31 10:00:00
R35787,homeB2015,S76,Thunderstorm,5.07,2015-01-31 11:00:00
R35788,homeB2015,S68,Windy,4.05,2015-01-31 12:00:00
R35789,homeB2015,S58,Sunny,3.99,2015-01-31 13:00:00
R35790,homeB2015,S91,Thunderstorm,5.82,2015-01-31 14:00:00
R35791,homeB2015,S97,Windy,8.66,2015-01-31 15:00:00
R35792,homeB2015,S80,Cloudy,10.94,2015-01-31 16:00:00
R35793,homeB2015,S08,Cloudy,12.96,2015-01-31 17:00:00
R35794,homeB2015,S77,Rain,15.13,2015-01-31 18:00:00
R35795,homeB2015,S91,Thunderstorm,15.9,2015-01-31 19:00:00
R35796,homeB2015,S62,Sunny,16.48,2015-01-31 20:00:00
R35797,homeB2015,S77,Rain,16.87,2015-01-31 21:00:00
R35798,homeB2015,S33,Cloudy,15.62,2015-01-31 22:00:00
R35799,homeB2015,S43,Cloudy,13.77,2015-01-31 23:00:00
R35800,homeB2015,S103,Sunny,12.61,2015-02-01 00:00:00
R35801,homeB2015,S78,Thunderstorm,11.37,2015-02-01 01:00:00
R35802,homeB2015,S90,Sunny,10.56,2015-02-01 02:00:00
R35803,homeB2015,S84,Cloudy,10.53,2015-02-01 03:00:00
R35804,homeB2015,S74,Cloudy,9.64,2015-02-01 04:00:00
R35805,homeB2015,S18,Sunny,7.23,2015-02-01 05:00:00
R35806,homeB2015,S19,Windy,6.41,2015-02-01 06:00:00
R35807,homeB2015,S14,Rain,5.17,2015-02-01 07:00:00
R35808,homeB2015,S93,Rain,6.26,2015-02-01 08:00:00
R35809,homeB2015,S47,Rain,5.99,2015-02-01 09:00:00
R35810,homeB2015,S23,Thunderstorm,6.99,2015-02-01 10:00:00
R35811,homeB2015,S18,Thunderstorm,7.16,2015-02-01 11:00:00
R35812,homeB2015,S85,Cloudy,9.5,2015-02-01 12:00:00
R35813,homeB2015,S68,Sunny,11.0,2015-02-01 13:00:00
R35814,homeB2015,S29,Cloudy,13.72,2015-02-01 14:00:00
R35815,homeB2015,S54,Sunny,18.98,2015-02-01 15:00:00
R35816,homeB2015,S28,Sunny,23.55,2015-02-01 16:00:00
R35817,homeB2015,S98,Cloudy,25.91,2015-02-01 17:00:00
R35818,homeB2015,S86,Rain,27.66,2015-02-01 18:00:00
R35819,homeB2015,S27,Windy,28.71,2015-02-01 19:00:00
R35820,homeB2015,S14,Cloudy,29.23,2015-02-01 20:00:00
R35821,homeB2015,S10,Rain,28.55,2015-02-01 21:00:00
R35822,homeB2015,S62,Sunny,26.74,2015-02-01 22:00:00
R35823,homeB2015,S39,Sunny,25.38,2015-02-01 23:00:00
R35824,homeB2015,S91,Rain,22.95,2015-02-02 00:00:00
R35825,homeB2015,S39,Cloudy,19.93,2015-02-02 01:00:00
R35826,homeB2015,S31,Cloudy,20.14,2015-02-02 02:00:00
R35827,homeB2015,S74,Windy,21.06,2015-02-02 03:00:00
R35828,homeB2015,S49,Windy,20.48,2015-02-02 04:00:00
R35829,homeB2015,S75,Rain,19.75,2015-02-02 05:00:00
R35830,homeB2015,S72,Sunny,17.54,2015-02-02 06:00:00
R35831,homeB2015,S02,Windy,16.26,2015-02-02 07:00:00
R35832,homeB2015,S80,Thunderstorm,15.21,2015-02-02 08:00:00
R35833,homeB2015,S21,Rain,13.8,2015-02-02 09:00:00
R35834,homeB2015,S98,Cloudy,13.18,2015-02-02 10:00:00
R35835,homeB2015,S61,Cloudy,12.58,2015-02-02 11:00:00
R35836,homeB2015,S62,Sunny,12.07,2015-02-02 12:00:00
R35837,homeB2015,S38,Thunderstorm,12.18,2015-02-02 13:00:00
R35838,homeB2015,S15,Thunderstorm,12.38,2015-02-02 14:00:00
R35839,homeB2015,S07,Sunny,13.29,2015-02-02 15:00:00
R35840,homeB2015,S67,Windy,13.84,2015-02-02 16:00:00
R35841,homeB2015,S62,Cloudy,14.28,2015-02-02 17:00:00
R35842,homeB2015,S42,Thunderstorm,14.1,2015-02-02 18:00:00
R35843,homeB2015,S45,Rain,13.8,2015-02-02 19:00:00
R35844,homeB2015,S21,Sunny,13.21,2015-02-02 20:00:00
R35845,homeB2015,S64,Sunny,12.72,2015-02-02 21:00:00
R35846,homeB2015,S86,Sunny,12.53,2015-02-02 22:00:00
R35847,homeB2015,S98,Rain,12.73,2015-02-02 23:00:00
R35848,homeB2015,S07,Sunny,13.43,2015-02-03 00:00:00
R35849,homeB2015,S39,Sunny,13.77,2015-02-03 01:00:00
R35850,homeB2015,S55,Thunderstorm,14.15,2015-02-03 02:00:00
R35851,homeB2015,S31,Thunderstorm,13.1,2015-02-03 03:00:00
R35852,homeB2015,S93,Windy,11.04,2015-02-03 04:00:00
R35853,homeB2015,S34,Sunny,9.13,2015-02-03 05:00:00
R35854,homeB2015,S36,Windy,7.18,2015-02-03 06:00:00
R35855,homeB2015,S84,Thunderstorm,5.07,2015-02-03 07:00:00
R35856,homeB2015,S82,Windy,3.94,2015-02-03 08:00:00
R35857,homeB2015,S41,Rain,2.76,2015-02-03 09:00:00
R35858,homeB2015,S29,Windy,1.12,2015-02-03 10:00:00
R35859,homeB2015,S78,Sunny,-0.83,2015-02-03 11:00:00
R35860,homeB2015,S71,Cloudy,0.28,2015-02-03 12:00:00
R35861,homeB2015,S21,Thunderstorm,-0.95,2015-02-03 13:00:00
R35862,homeB2015,S103,Rain,3.66,2015-02-03 14:00:00
R35863,homeB2015,S70,Rain,8.2,2015-02-03 15:00:00
R35864,homeB2015,S86,Cloudy,11.36,2015-02-03 16:00:00
R35865,homeB2015,S89,Rain,15.42,2015-02-03 17:00:00
R35866,homeB2015,S56,Sunny,16.97,2015-02-03 18:00:00
R35867,homeB2015,S93,Rain,19.16,2015-02-03 19:00:00
R35868,homeB2015,S59,Cloudy,21.16,2015-02-03 20:00:00
R35869,homeB2015,S86,Thunderstorm,21.12,2015-02-03 21:00:00
R35870,homeB2015,S103,Sunny,19.48,2015-02-03 22:00:00
R35871,homeB2015,S41,Sunny,16.08,2015-02-03 23:00:00
R35872,homeB2015,S19,Rain,12.3,2015-02-04 00:00:00
R35873,homeB2015,S24,Cloudy,8.14,2015-02-04 01:00:00
R35874,homeB2015,S37,Sunny,4.74,2015-02-04 02:00:00
R35875,homeB2015,S72,Rain,1.89,2015-02-04 03:00:00
R35876,homeB2015,S09,Thunderstorm,0.84,2015-02-04 04:00:00
R35877,homeB2015,S97,Rain,-1.19,2015-02-04 05:00:00
R35878,homeB2015,S30,Rain,-2.09,2015-02-04 06:00:00
R35879,homeB2015,S19,Sunny,-1.17,2015-02-04 07:00:00
R35880,homeB2015,S04,Sunny,1.0,2015-02-04 08:00:00
R35881,homeB2015,S01,Windy,3.23,2015-02-04 09:00:00
R35882,homeB2015,S34,Thunderstorm,4.45,2015-02-04 10:00:00
R35883,homeB2015,S94,Thunderstorm,6.03,2015-02-04 11:00:00
R35884,homeB2015,S17,Cloudy,7.54,2015-02-04 12:00:00
R35885,homeB2015,S76,Thunderstorm,8.66,2015-02-04 13:00:00
R35886,homeB2015,S105,Cloudy,12.66,2015-02-04 14:00:00
R35887,homeB2015,S102,Rain,17.89,2015-02-04 15:00:00
R35888,homeB2015,S45,Rain,21.7,2015-02-04 16:00:00
R35889,homeB2015,S86,Rain,24.86,2015-02-04 17:00:00
R35890,homeB2015,S56,Windy,28.29,2015-02-04 18:00:00
R35891,homeB2015,S48,Windy,32.15,2015-02-04 19:00:00
R35892,homeB2015,S49,Sunny,34.15,2015-02-04 20:00:00
R35893,homeB2015,S89,Thunderstorm,34.84,2015-02-04 21:00:00
R35894,homeB2015,S74,Thunderstorm,34.09,2015-02-04 22:00:00
R35895,homeB2015,S44,Windy,34.3,2015-02-04 23:00:00
R35896,homeB2015,S65,Windy,34.16,2015-02-05 00:00:00
R35897,homeB2015,S81,Windy,34.26,2015-02-05 01:00:00
R35898,homeB2015,S06,Cloudy,33.98,2015-02-05 02:00:00
R35899,homeB2015,S34,Rain,34.22,2015-02-05 03:00:00
R35900,homeB2015,S43,Cloudy,33.16,2015-02-05 04:00:00
R35901,homeB2015,S60,Rain,32.6,2015-02-05 05:00:00
R35902,homeB2015,S06,Sunny,32.45,2015-02-05 06:00:00
R35903,homeB2015,S102,Sunny,32.53,2015-02-05 07:00:00
R35904,homeB2015,S64,Cloudy,31.83,2015-02-05 08:00:00
R35905,homeB2015,S19,Windy,31.02,2015-02-05 09:00:00
R35906,homeB2015,S38,Thunderstorm,31.09,2015-02-05 10:00:00
R35907,homeB2015,S45,Windy,30.72,2015-02-05 11:00:00
R35908,homeB2015,S103,Sunny,29.49,2015-02-05 12:00:00
R35909,homeB2015,S65,Thunderstorm,27.39,2015-02-05 13:00:00
R35910,homeB2015,S43,Sunny,26.19,2015-02-05 14:00:00
R35911,homeB2015,S55,Sunny,24.25,2015-02-05 15:00:00
R35912,homeB2015,S61,Rain,23.55,2015-02-05 16:00:00
R35913,homeB2015,S104,Sunny,22.49,2015-02-05 17:00:00
R35914,homeB2015,S15,Windy,21.57,2015-02-05 18:00:00
R35915,homeB2015,S37,Rain,21.62,2015-02-05 19:00:00
R35916,homeB2015,S49,Windy,20.75,2015-02-05 20:00:00
R35917,homeB2015,S46,Thunderstorm,19.22,2015-02-05 21:00:00
R35918,homeB2015,S55,Rain,17.03,2015-02-05 22:00:00
R35919,homeB2015,S24,Sunny,14.96,2015-02-05 23:00:00
R35920,homeB2015,S59,Cloudy,13.3,2015-02-06 00:00:00
R35921,homeB2015,S47,Cloudy,11.6,2015-02-06 01:00:00
R35922,homeB2015,S70,Rain,10.02,2015-02-06 02:00:00
R35923,homeB2015,S61,Windy,8.24,2015-02-06 03:00:00
R35924,homeB2015,S12,Thunderstorm,6.82,2015-02-06 04:00:00
R35925,homeB2015,S24,Thunderstorm,5.69,2015-02-06 05:00:00
R35926,homeB2015,S22,Windy,3.87,2015-02-06 06:00:00
R35927,homeB2015,S50,Sunny,0.95,2015-02-06 07:00:00
R35928,homeB2015,S36,Sunny,-1.23,2015-02-06 08:00:00
R35929,homeB2015,S20,Rain,-3.51,2015-02-06 09:00:00
R35930,homeB2015,S27,Sunny,-5.2,2015-02-06 10:00:00
R35931,homeB2015,S35,Thunderstorm,-5.63,2015-02-06 11:00:00
R35932,homeB2015,S32,Sunny,-7.12,2015-02-06 12:00:00
R35933,homeB2015,S23,Sunny,-5.22,2015-02-06 13:00:00
R35934,homeB2015,S22,Thunderstorm,2.63,2015-02-06 14:00:00
R35935,homeB2015,S22,Windy,7.69,2015-02-06 15:00:00
R35936,homeB2015,S38,Windy,11.27,2015-02-06 16:00:00
R35937,homeB2015,S42,Windy,13.85,2015-02-06 17:00:00
R35938,homeB2015,S07,Cloudy,16.02,2015-02-06 18:00:00
R35939,homeB2015,S41,Thunderstorm,18.22,2015-02-06 19:00:00
R35940,homeB2015,S58,Windy,19.38,2015-02-06 20:00:00
R35941,homeB2015,S49,Windy,19.5,2015-02-06 21:00:00
R35942,homeB2015,S85,Cloudy,19.19,2015-02-06 22:00:00
R35943,homeB2015,S91,Cloudy,16.32,2015-02-06 23:00:00
R35944,homeB2015,S18,Thunderstorm,14.08,2015-02-07 00:00:00
R35945,homeB2015,S41,Windy,12.7,2015-02-07 01:00:00
R35946,homeB2015,S03,Rain,12.05,2015-02-07 02:00:00
R35947,homeB2015,S17,Cloudy,11.59,2015-02-07 03:00:00
R35948,homeB2015,S11,Thunderstorm,13.12,2015-02-07 04:00:00
R35949,homeB2015,S56,Sunny,13.24,2015-02-07 05:00:00
R35950,homeB2015,S38,Cloudy,14.66,2015-02-07 06:00:00
R35951,homeB2015,S79,Rain,14.44,2015-02-07 07:00:00
R35952,homeB2015,S104,Rain,16.08,2015-02-07 08:00:00
R35953,homeB2015,S11,Sunny,16.95,2015-02-07 09:00:00
R35954,homeB2015,S29,Thunderstorm,17.55,2015-02-07 10:00:00
R35955,homeB2015,S84,Windy,17.63,2015-02-07 11:00:00
R35956,homeB2015,S38,Sunny,17.84,2015-02-07 12:00:00
R35957,homeB2015,S96,Windy,18.81,2015-02-07 13:00:00
R35958,homeB2015,S34,Rain,20.11,2015-02-07 14:00:00
R35959,homeB2015,S47,Rain,22.98,2015-02-07 15:00:00
R35960,homeB2015,S32,Thunderstorm,24.12,2015-02-07 16:00:00
R35961,homeB2015,S04,Windy,24.38,2015-02-07 17:00:00
R35962,homeB2015,S65,Windy,24.57,2015-02-07 18:00:00
R35963,homeB2015,S06,Rain,25.28,2015-02-07 19:00:00
R35964,homeB2015,S79,Thunderstorm,25.42,2015-02-07 20:00:00
R35965,homeB2015,S08,Cloudy,25.97,2015-02-07 21:00:00
R35966,homeB2015,S02,Thunderstorm,26.05,2015-02-07 22:00:00
R35967,homeB2015,S78,Thunderstorm,26.1,2015-02-07 23:00:00
R35968,homeB2015,S76,Sunny,25.96,2015-02-08 00:00:00
R35969,homeB2015,S95,Rain,25.7,2015-02-08 01:00:00
R35970,homeB2015,S64,Sunny,25.74,2015-02-08 02:00:00
R35971,homeB2015,S79,Thunderstorm,25.5,2015-02-08 03:00:00
R35972,homeB2015,S11,Cloudy,25.18,2015-02-08 04:00:00
R35973,homeB2015,S56,Cloudy,25.1,2015-02-08 05:00:00
R35974,homeB2015,S60,Cloudy,25.14,2015-02-08 06:00:00
R35975,homeB2015,S49,Windy,25.38,2015-02-08 07:00:00
R35976,homeB2015,S52,Cloudy,24.94,2015-02-08 08:00:00
R35977,homeB2015,S27,Windy,24.9,2015-02-08 09:00:00
R35978,homeB2015,S49,Thunderstorm,25.31,2015-02-08 10:00:00
R35979,homeB2015,S21,Cloudy,25.63,2015-02-08 11:00:00
R35980,homeB2015,S101,Thunderstorm,25.43,2015-02-08 12:00:00
R35981,homeB2015,S15,Rain,25.44,2015-02-08 13:00:00
R35982,homeB2015,S53,Windy,25.42,2015-02-08 14:00:00
R35983,homeB2015,S37,Sunny,25.76,2015-02-08 15:00:00
R35984,homeB2015,S59,Thunderstorm,25.77,2015-02-08 16:00:00
R35985,homeB2015,S98,Thunderstorm,26.09,2015-02-08 17:00:00
R35986,homeB2015,S100,Cloudy,25.48,2015-02-08 18:00:00
R35987,homeB2015,S94,Sunny,24.2,2015-02-08 19:00:00
R35988,homeB2015,S66,Rain,22.69,2015-02-08 20:00:00
R35989,homeB2015,S91,Cloudy,21.15,2015-02-08 21:00:00
R35990,homeB2015,S77,Thunderstorm,19.8,2015-02-08 22:00:00
R35991,homeB2015,S16,Rain,18.69,2015-02-08 23:00:00
R35992,homeB2015,S60,Cloudy,17.54,2015-02-09 00:00:00
R35993,homeB2015,S24,Cloudy,16.51,2015-02-09 01:00:00
R35994,homeB2015,S94,Windy,15.6,2015-02-09 02:00:00
R35995,homeB2015,S07,Thunderstorm,15.04,2015-02-09 03:00:00
R35996,homeB2015,S75,Sunny,14.96,2015-02-09 04:00:00
R35997,homeB2015,S03,Rain,14.92,2015-02-09 05:00:00
R35998,homeB2015,S71,Rain,15.02,2015-02-09 06:00:00
R35999,homeB2015,S66,Cloudy,15.44,2015-02-09 07:00:00
R36000,homeB2015,S26,Windy,15.35,2015-02-09 08:00:00
R36001,homeB2015,S10,Cloudy,15.27,2015-02-09 09:00:00
R36002,homeB2015,S37,Windy,15.51,2015-02-09 10:00:00
R36003,homeB2015,S51,Sunny,15.6,2015-02-09 11:00:00
R36004,homeB2015,S29,Cloudy,15.41,2015-02-09 12:00:00
R36005,homeB2015,S20,Cloudy,15.62,2015-02-09 13:00:00
R36006,homeB2015,S66,Sunny,15.69,2015-02-09 14:00:00
R36007,homeB2015,S45,Cloudy,16.06,2015-02-09 15:00:00
R36008,homeB2015,S100,Windy,16.86,2015-02-09 16:00:00
R36009,homeB2015,S105,Cloudy,17.21,2015-02-09 17:00:00
R36010,homeB2015,S101,Thunderstorm,17.56,2015-02-09 18:00:00
R36011,homeB2015,S86,Rain,18.26,2015-02-09 19:00:00
R36012,homeB2015,S77,Windy,18.76,2015-02-09 20:00:00
R36013,homeB2015,S44,Sunny,18.94,2015-02-09 21:00:00
R36014,homeB2015,S06,Sunny,18.99,2015-02-09 22:00:00
R36015,homeB2015,S93,Cloudy,18.78,2015-02-09 23:00:00
R36016,homeB2015,S95,Sunny,18.53,2015-02-10 00:00:00
R36017,homeB2015,S46,Rain,18.39,2015-02-10 01:00:00
R36018,homeB2015,S36,Thunderstorm,18.21,2015-02-10 02:00:00
R36019,homeB2015,S103,Cloudy,18.32,2015-02-10 03:00:00
R36020,homeB2015,S68,Windy,18.2,2015-02-10 04:00:00
R36021,homeB2015,S54,Windy,18.37,2015-02-10 05:00:00
R36022,homeB2015,S34,Sunny,18.67,2015-02-10 06:00:00
R36023,homeB2015,S40,Windy,19.4,2015-02-10 07:00:00
R36024,homeB2015,S20,Thunderstorm,19.53,2015-02-10 08:00:00
R36025,homeB2015,S90,Sunny,20.04,2015-02-10 09:00:00
R36026,homeB2015,S15,Cloudy,20.04,2015-02-10 10:00:00
R36027,homeB2015,S25,Sunny,19.96,2015-02-10 11:00:00
R36028,homeB2015,S66,Thunderstorm,20.27,2015-02-10 12:00:00
R36029,homeB2015,S61,Sunny,21.08,2015-02-10 13:00:00
R36030,homeB2015,S40,Rain,22.2,2015-02-10 14:00:00
R36031,homeB2015,S98,Rain,24.08,2015-02-10 15:00:00
R36032,homeB2015,S46,Windy,26.67,2015-02-10 16:00:00
R36033,homeB2015,S61,Cloudy,28.46,2015-02-10 17:00:00
R36034,homeB2015,S10,Cloudy,30.16,2015-02-10 18:00:00
R36035,homeB2015,S45,Thunderstorm,31.26,2015-02-10 19:00:00
R36036,homeB2015,S102,Cloudy,32.63,2015-02-10 20:00:00
R36037,homeB2015,S43,Cloudy,32.5,2015-02-10 21:00:00
R36038,homeB2015,S35,Sunny,31.38,2015-02-10 22:00:00
R36039,homeB2015,S09,Thunderstorm,29.5,2015-02-10 23:00:00
R36040,homeB2015,S93,Thunderstorm,27.72,2015-02-11 00:00:00
R36041,homeB2015,S76,Thunderstorm,26.35,2015-02-11 01:00:00
R36042,homeB2015,S80,Cloudy,25.17,2015-02-11 02:00:00
R36043,homeB2015,S06,Sunny,23.65,2015-02-11 03:00:00
R36044,homeB2015,S79,Windy,21.9,2015-02-11 04:00:00
R36045,homeB2015,S53,Sunny,20.33,2015-02-11 05:00:00
R36046,homeB2015,S34,Rain,18.62,2015-02-11 06:00:00
R36047,homeB2015,S11,Rain,17.44,2015-02-11 07:00:00
R36048,homeB2015,S04,Cloudy,16.05,2015-02-11 08:00:00
R36049,homeB2015,S81,Windy,14.12,2015-02-11 09:00:00
R36050,homeB2015,S69,Rain,12.33,2015-02-11 10:00:00
R36051,homeB2015,S19,Sunny,11.27,2015-02-11 11:00:00
R36052,homeB2015,S61,Rain,10.13,2015-02-11 12:00:00
R36053,homeB2015,S16,Windy,10.34,2015-02-11 13:00:00
R36054,homeB2015,S99,Windy,15.65,2015-02-11 14:00:00
R36055,homeB2015,S52,Cloudy,18.32,2015-02-11 15:00:00
R36056,homeB2015,S101,Windy,20.37,2015-02-11 16:00:00
R36057,homeB2015,S89,Thunderstorm,22.6,2015-02-11 17:00:00
R36058,homeB2015,S45,Sunny,24.3,2015-02-11 18:00:00
R36059,homeB2015,S28,Thunderstorm,25.86,2015-02-11 19:00:00
R36060,homeB2015,S80,Windy,25.69,2015-02-11 20:00:00
R36061,homeB2015,S84,Windy,25.79,2015-02-11 21:00:00
R36062,homeB2015,S18,Rain,24.82,2015-02-11 22:00:00
R36063,homeB2015,S51,Sunny,20.38,2015-02-11 23:00:00
R36064,homeB2015,S69,Cloudy,17.14,2015-02-12 00:00:00
R36065,homeB2015,S93,Rain,17.18,2015-02-12 01:00:00
R36066,homeB2015,S42,Thunderstorm,16.87,2015-02-12 02:00:00
R36067,homeB2015,S15,Cloudy,15.17,2015-02-12 03:00:00
R36068,homeB2015,S84,Thunderstorm,14.9,2015-02-12 04:00:00
R36069,homeB2015,S76,Rain,12.12,2015-02-12 05:00:00
R36070,homeB2015,S08,Sunny,9.53,2015-02-12 06:00:00
R36071,homeB2015,S65,Thunderstorm,8.65,2015-02-12 07:00:00
R36072,homeB2015,S71,Sunny,10.24,2015-02-12 08:00:00
R36073,homeB2015,S21,Cloudy,12.37,2015-02-12 09:00:00
R36074,homeB2015,S49,Rain,13.93,2015-02-12 10:00:00
R36075,homeB2015,S103,Sunny,14.78,2015-02-12 11:00:00
R36076,homeB2015,S37,Thunderstorm,15.63,2015-02-12 12:00:00
R36077,homeB2015,S37,Rain,16.7,2015-02-12 13:00:00
R36078,homeB2015,S43,Thunderstorm,18.72,2015-02-12 14:00:00
R36079,homeB2015,S20,Rain,20.56,2015-02-12 15:00:00
R36080,homeB2015,S47,Thunderstorm,22.48,2015-02-12 16:00:00
R36081,homeB2015,S40,Sunny,25.26,2015-02-12 17:00:00
R36082,homeB2015,S30,Cloudy,26.46,2015-02-12 18:00:00
R36083,homeB2015,S19,Rain,26.86,2015-02-12 19:00:00
R36084,homeB2015,S70,Sunny,27.62,2015-02-12 20:00:00
R36085,homeB2015,S28,Rain,28.59,2015-02-12 21:00:00
R36086,homeB2015,S37,Rain,28.24,2015-02-12 22:00:00
R36087,homeB2015,S99,Thunderstorm,27.2,2015-02-12 23:00:00
R36088,homeB2015,S21,Rain,25.78,2015-02-13 00:00:00
R36089,homeB2015,S98,Thunderstorm,24.1,2015-02-13 01:00:00
R36090,homeB2015,S80,Thunderstorm,21.78,2015-02-13 02:00:00
R36091,homeB2015,S45,Sunny,19.34,2015-02-13 03:00:00
R36092,homeB2015,S40,Cloudy,17.23,2015-02-13 04:00:00
R36093,homeB2015,S46,Thunderstorm,14.93,2015-02-13 05:00:00
R36094,homeB2015,S84,Rain,12.51,2015-02-13 06:00:00
R36095,homeB2015,S45,Thunderstorm,9.83,2015-02-13 07:00:00
R36096,homeB2015,S66,Rain,7.51,2015-02-13 08:00:00
R36097,homeB2015,S73,Windy,5.18,2015-02-13 09:00:00
R36098,homeB2015,S87,Thunderstorm,3.18,2015-02-13 10:00:00
R36099,homeB2015,S78,Thunderstorm,1.58,2015-02-13 11:00:00
R36100,homeB2015,S92,Cloudy,0.06,2015-02-13 12:00:00
R36101,homeB2015,S76,Thunderstorm,-0.03,2015-02-13 13:00:00
R36102,homeB2015,S81,Windy,1.29,2015-02-13 14:00:00
R36103,homeB2015,S27,Cloudy,3.43,2015-02-13 15:00:00
R36104,homeB2015,S93,Windy,6.39,2015-02-13 16:00:00
R36105,homeB2015,S97,Cloudy,9.31,2015-02-13 17:00:00
R36106,homeB2015,S79,Windy,10.95,2015-02-13 18:00:00
R36107,homeB2015,S26,Sunny,12.18,2015-02-13 19:00:00
R36108,homeB2015,S91,Cloudy,12.77,2015-02-13 20:00:00
R36109,homeB2015,S43,Windy,12.79,2015-02-13 21:00:00
R36110,homeB2015,S62,Sunny,11.06,2015-02-13 22:00:00
R36111,homeB2015,S14,Windy,8.97,2015-02-13 23:00:00
R36112,homeB2015,S71,Rain,7.24,2015-02-14 00:00:00
R36113,homeB2015,S74,Thunderstorm,4.74,2015-02-14 01:00:00
R36114,homeB2015,S86,Windy,3.03,2015-02-14 02:00:00
R36115,homeB2015,S44,Rain,1.14,2015-02-14 03:00:00
R36116,homeB2015,S21,Cloudy,0.16,2015-02-14 04:00:00
R36117,homeB2015,S17,Rain,-1.38,2015-02-14 05:00:00
R36118,homeB2015,S78,Rain,-2.77,2015-02-14 06:00:00
R36119,homeB2015,S72,Rain,-4.52,2015-02-14 07:00:00
R36120,homeB2015,S104,Windy,-6.32,2015-02-14 08:00:00
R36121,homeB2015,S21,Windy,-6.84,2015-02-14 09:00:00
R36122,homeB2015,S40,Rain,-6.58,2015-02-14 10:00:00
R36123,homeB2015,S18,Cloudy,-5.7,2015-02-14 11:00:00
R36124,homeB2015,S90,Cloudy,-4.61,2015-02-14 12:00:00
R36125,homeB2015,S85,Sunny,-1.36,2015-02-14 13:00:00
R36126,homeB2015,S37,Cloudy,2.73,2015-02-14 14:00:00
R36127,homeB2015,S52,Thunderstorm,6.93,2015-02-14 15:00:00
R36128,homeB2015,S14,Rain,11.01,2015-02-14 16:00:00
R36129,homeB2015,S63,Thunderstorm,14.68,2015-02-14 17:00:00
